Raster,LAI,PySR_b3,Euqa_b3,PySR_b5,Euqa_b5,ensemble_mean,ensemble_geo_mean
RIP_180619_1120_0100,3.8,3.7746713213997545,3.6240119960842736,3.3689127607595144,3.1962822011287826,3.6993416587420143,3.6985746105801334
RIP_180619_1120_0101,4.15,3.1995995922267717,2.9767010227139146,3.629384055219703,3.6922839355719086,3.088150307470343,3.086138587046352
RIP_180619_1120_0102,2.98,3.105168750471611,2.8756411519481833,3.6148325553256835,3.696972325271826,2.9904049512098974,2.988201974867108
RIP_180619_1120_0103,3.28,2.8908073778514347,2.6979946908456993,3.1782041127852367,3.2650879820490233,2.7944010343485672,2.7927375382768695
RIP_180619_1120_0104,3.51,3.08684090563513,2.90697752855807,3.796944900331773,3.86485900699297,2.9969092170966,2.9955595715851095
RIP_180619_1120_0105,2.57,3.2030291103732864,2.9560734637161596,3.414469243722803,3.4609556404711657,3.079551287044723,3.0770748051818386
RIP_180619_1120_0106,2.62,3.517065319926581,3.294792848484615,3.487972689678523,3.5608559686495895,3.405929084205598,3.4041154010619783
RIP_180619_1120_0107,4.08,3.622786860733857,3.364859244058877,3.285103598996619,3.3256356070004833,3.493823052396367,3.491442088535246
RIP_180619_1120_0108,4.36,3.8557308726621367,3.592902717092426,3.6023494936137253,3.666245845919592,3.7243167948772813,3.721997572374939
RIP_180619_1120_0109,3.69,4.085687454873695,3.726537642775169,3.63632706441573,3.6900174363738034,3.9061125488244324,3.9019825854558987
RIP_180619_1120_0110,3.08,3.6348762107932187,3.4312429821483494,3.364091986754048,3.342722923757097,3.533059596470784,3.5315922031375897
RIP_180619_1120_0111,4.11,3.5781242887048803,3.2738796713531166,3.1459511435256378,3.1751566948978995,3.4260019800289987,3.422623024869338
RIP_180619_1120_0112,4.32,3.7436840017511184,3.435228982863109,3.4363656257602173,3.478588831227067,3.5894564923071135,3.586141629313654
RIP_180619_1120_0113,4.17,3.9561032061663397,3.550574410100392,3.855839270086758,3.92298794070153,3.753338808133366,3.7478578958560207
RIP_180619_1120_0114,3.43,3.763009182857208,3.3538842579916834,3.60444652503801,3.6622412581338546,3.5584467204244454,3.5525620699803317
RIP_180619_1120_0115,3.97,3.6799939621407054,3.2871519894050145,3.306498820238091,3.3456406533916505,3.48357297577286,3.478030976522386
RIP_180619_1120_0116,3.61,3.913120395243255,3.611001276217863,3.8990622351031226,3.9716731635825866,3.7620608357305594,3.7590268343306015
RIP_180619_1120_0117,3.45,3.559455909875928,3.3213234143373462,3.5606349843547105,3.6180893438438924,3.440389662106637,3.438328700949396
RIP_180619_1120_0118,3.56,4.132902734270771,3.6554806745370207,3.8179794945417966,3.9032120846636866,3.894191704403896,3.8868684149155364
RIP_180619_1120_0119,4.03,3.5117468485744956,3.299337397306335,3.627461004621406,3.6859486400506483,3.4055421229404153,3.40388567777687
RIP_180619_1120_0120,2.97,4.002502361175253,3.677295053497687,3.9884101424209235,4.074938360733383,3.83989870733647,3.8364543701655793
RIP_180619_1120_0121,3.94,3.4192300311070634,3.108704871225842,3.3609806341878956,3.396267622409545,3.2639674511664527,3.260272542831997
RIP_180619_1120_0122,3.44,3.4885401811863512,3.112825274790283,3.3431588158469547,3.385525551054911,3.300682727988317,3.2953324639736046
RIP_180619_1120_0123,4.54,3.800949303669646,3.3265865292327392,3.4702630723089003,3.5260250962113298,3.5637679164511926,3.5558665261626463
RIP_180619_1120_0124,4.31,3.703634272577783,3.3271115647460046,3.197601599648955,3.2428730667083103,3.515372918661894,3.510328249591938
RIP_180619_1120_0125,3.5,3.483782893425641,3.1538604426480092,2.9165141436161712,2.934648500031208,3.318821668036825,3.3147194539431166
RIP_180619_1120_0126,3.94,3.621522844718566,3.399227767088809,3.458794033453361,3.5153919702242136,3.5103753059036875,3.5086152557545836
RIP_180619_1120_0127,4.01,2.9572054366683527,2.75736314842403,3.294938039235412,3.5523335639866147,2.8572842925461917,2.85553660340548
RIP_180619_1120_0128,3.59,3.6509931267102314,3.313300398070487,3.65076644226358,3.7321954883410657,3.482146762390359,3.4780507443224034
RIP_180619_1120_0129,3.32,3.4516803666831315,3.075186071623862,3.5460653674040854,3.640684733946417,3.2634332191534967,3.257999292099602
RIP_180619_1120_0130,3.72,3.377399372953408,3.116835307671461,3.261604554299537,3.3092793876567654,3.2471173403124345,3.244502675870161
RIP_180619_1120_0131,3.93,4.005582304801234,3.6180870882656504,3.7659234891235736,3.8167983540883617,3.8118346965334418,3.8069076187880775
RIP_180619_1120_0132,3.7,3.426680035491829,3.1765574680344466,2.9290114294703407,2.9387455733976076,3.301618751763138,3.2992493172396222
RIP_180619_1120_0133,4.78,3.6637900132695647,3.3603208916002645,3.3368625273187744,3.336877117373985,3.5120554524349146,3.508776157583457
RIP_180619_1120_0134,4.21,3.816005531209364,3.4534231787821748,3.8464035074599554,3.920999156828952,3.6347143549957694,3.630190346502426
RIP_180619_1120_0135,2.95,4.225521533992661,3.7589228505400856,3.981317611589076,4.058634946173321,3.9922221922663734,3.9853995344976654
RIP_180619_1120_0136,4.05,3.618106532431394,3.3157644649641553,3.448447465935068,3.533514214281709,3.466935498697775,3.463638126405629
RIP_180619_1120_0137,4.3,3.8430448168929017,3.558995915723871,3.729035590652258,3.8545829565727807,3.701020366308386,3.698294310525547
RIP_180619_1120_0138,4.54,3.553762790087986,3.332026502559785,3.554549221695392,3.628608774741598,3.4428946463238854,3.441109094519378
RIP_180619_1120_0139,3.57,3.4501297584015163,3.1950344490432143,3.3817948218453444,3.4603558891530084,3.3225821037223655,3.320133044286326
RIP_180619_1120_0140,3.38,3.6036302985892696,3.387367291652916,3.741347185554865,3.8200006891051825,3.495498795121093,3.493825897873379
RIP_180619_1120_0141,3.71,3.532497165930124,3.3086979223357296,3.783882843557053,3.8545006188384834,3.420597544132927,3.418766741614563
RIP_180619_1120_0142,3.25,3.394379160393192,3.1267888963541424,3.3462149171160473,3.401096359212247,3.260584028373667,3.2578377904268545
RIP_180619_1120_0143,3.61,3.7669888133324463,3.4717519146574505,3.4912798043442717,3.5417880710731113,3.6193703639949484,3.616358752278335
RIP_180619_1120_0144,4.19,3.9635164258470734,3.592748949545964,3.614374298045428,3.656995912611198,3.7781326876965187,3.7735817833287046
RIP_180619_1120_0145,3.56,3.8233146031150564,3.5459289421210958,3.7132258982902058,3.733544367371558,3.684621772618076,3.6820105792922306
RIP_180619_1120_0146,4.05,3.5774262753977113,3.591826741878222,3.354776888963311,3.4101696483979773,3.5846265086379665,3.584619277283336
RIP_180619_1120_0147,4.04,3.694030140014993,3.641290249369645,3.446818089676383,3.501621905539514,3.667660194692319,3.6675653954243512
RIP_180619_1120_0148,3.8,3.6163344590583897,3.5737978231932983,3.162879109217856,3.1850916078262523,3.595066141125844,3.5950032291670873
RIP_180619_1120_0149,4.45,3.8045844718171073,3.7888837968342846,3.239068327841392,3.2890346693931143,3.796734134325696,3.7967260184210243
RIP_180619_1120_0150,3.72,3.5787737588696933,3.5149169519154224,3.5691943613209207,3.6395990581830198,3.546845355392558,3.5467016440801955
RIP_180619_1120_0151,4.03,3.497941867338108,3.455487612090601,3.384893698369078,3.4320875834998823,3.4767147397143545,3.4766499378568296
RIP_180619_1120_0152,3.89,3.6521846937367983,3.5572974349906668,3.8724178194729104,3.932488106569942,3.6047410643637328,3.604428837297539
RIP_180619_1120_0153,4.7,3.906806499753359,3.7367665680157964,3.8707318632162884,3.9483204266141114,3.821786533884578,3.8208407341820942
RIP_180619_1120_0154,3.45,3.567825063387224,3.4081914933441535,3.559191060193332,3.5937947043816254,3.4880082783656885,3.4870949271243536
RIP_180619_1120_0155,4.45,3.7237908083643667,3.5857815785490823,3.564895328744095,3.634575859761922,3.6547861934567245,3.654134710571484
RIP_180619_1120_0156,3.62,3.6290395831724376,3.526994134818436,3.6524623085249273,3.702073589955881,3.578016858995437,3.5776530470230243
RIP_180619_1120_0157,3.73,3.457485953819546,3.3778393311389436,3.3753125271563853,3.4152657587393414,3.417662642479245,3.417430619876885
RIP_180619_1120_0158,3.8,3.34631513241752,3.2829349643905994,3.118418173163063,3.147950919663309,3.31462504840406,3.3144735554960816
RIP_180619_1120_0159,3.87,3.41649589426052,3.3184109778916198,3.3880922802058366,3.4324502833798096,3.3674534360760697,3.367096298212416
RIP_180619_1120_0160,3.38,3.339976251263562,3.2477682979885563,3.3575650181651393,3.3827424922386387,3.293872274626059,3.2935496026154607
RIP_180619_1120_0161,3.27,3.2871594725443467,3.193433600235453,3.53220501301872,3.584009086449966,3.2402965363899,3.239957639993981
RIP_180619_1120_0162,2.85,3.5017833477135882,3.3607000211792304,3.554168670309871,3.5985844864834338,3.4312416844464093,3.4305164874732976
RIP_180619_1120_0163,4.14,3.3014244269492217,3.1894131604660316,3.221509018097299,3.2763462999570447,3.2454187937076266,3.2449355179411308
RIP_180619_1120_0164,4.39,3.4838267064810564,3.288138253001482,3.3024855099140717,3.32004128832114,3.385982479741269,3.384568489543169
RIP_180619_1120_0165,3.94,3.465537773605332,3.300205026786159,3.5817129813306385,3.6511140887488653,3.3828714001957456,3.381861200725073
RIP_180619_1120_0166,3.76,3.250571607797146,3.135683836813419,3.0866310822920404,3.13038976923439,3.1931277223052823,3.1926109770803768
RIP_180619_1120_0167,3.6,3.327297008238146,3.2154081865455817,3.1073600493193605,3.1560141790490683,3.271352597391864,3.2708742010902156
RIP_180619_1120_0168,4.06,3.157223591644998,3.061510550260333,2.9590525140795956,2.9972907161070124,3.1093670709526657,3.10899876734488
RIP_180619_1120_0169,3.3,3.758081277758812,3.5268558516170794,3.6165051763093135,3.6551379947945133,3.6424685646879458,3.6406333165146223
RIP_180619_1120_0170,4.28,3.4711438435787594,3.3271246674553265,3.4333673989928974,3.442017252799948,3.399134255517043,3.3983714197033534
RIP_180712_1229_0001,3.13,3.39273775704134,3.449850342520408,3.354540085147103,3.186328722559119,3.421294049780874,3.421174873228638
RIP_180712_1229_0002,4.33,3.136535114172233,3.106002686368707,3.3206690861237838,3.039184956889973,3.12126890027047,3.1212315663065975
RIP_180712_1229_0003,3.54,3.400287695253906,3.5188210825412916,3.2790738701340136,3.1176554157653893,3.459554388897599,3.4590466936375956
RIP_180712_1229_0004,3.56,3.0756816009924832,3.092567998734863,3.340713707919318,3.141496621264713,3.084124799863673,3.0841132426561386
RIP_180712_1229_0005,3.21,3.2236330350193683,3.243485031271018,3.488669666531025,3.230656301710263,3.233559033145193,3.23354379828016
RIP_180712_1229_0006,3.81,3.2399349159120767,3.359490424521738,3.091651932897443,3.0878965356570744,3.2997126702169073,3.299171157439435
RIP_180712_1229_0007,3.82,3.17393482575185,3.351606695782756,2.8511522097778004,2.8761716333179654,3.262770760767303,3.2615611620768323
RIP_180712_1229_0008,3.29,3.789953936907324,3.962664319553829,3.3473638251712887,3.2071692286611198,3.8763091282305764,3.875347112006254
RIP_180712_1229_0009,4.13,3.8825164630911653,3.9894404742927287,3.5833860174465983,3.581787315223729,3.935978468691947,3.9356153673807794
RIP_180712_1229_0010,3.86,3.4719095922291174,3.5855747299429197,3.225357508353347,3.3680358287545666,3.5287421610860186,3.5282844696173736
RIP_180712_1229_0011,3.78,3.5209411731596,3.5045140304746947,3.585921964998007,3.434641581792093,3.512727601817147,3.5127179991872177
RIP_180712_1229_0012,4.34,3.31017479750139,3.391686273027773,2.9854686211234895,2.930195796965021,3.3509305352645815,3.3506826799934295
RIP_180712_1229_0013,4.23,3.6142571423641536,3.5714076932744856,3.599897346874415,3.5655826824792523,3.5928324178193196,3.5927685374529204
RIP_180712_1229_0014,3.49,3.334301011322977,3.377052768923029,3.366828662592978,3.1806700429612826,3.355676890123003,3.3556088065671656
RIP_180712_1229_0015,3.5,3.603541420846569,3.6120126778130435,3.6251989912397904,3.470537656279227,3.6077770493298065,3.607774562957369
RIP_180712_1229_0016,3.33,3.315704125019769,3.491946185190328,2.9068485801782833,2.981439964396388,3.4038251551050482,3.4026842889963533
RIP_180712_1229_0017,3.66,3.435530103081915,3.544548752870681,2.8766081445785887,2.9205508743004627,3.4900394279762983,3.489613723942621
RIP_180712_1229_0018,4.54,3.7861770162213157,3.942862758191307,3.1768307380355494,3.2534040044151697,3.8645198872063116,3.863725708843591
RIP_180712_1229_0019,4.14,3.7120721513393447,3.8362194842944786,3.3786885237742004,3.3670342743423847,3.774145817816912,3.7736353181083775
RIP_180712_1229_0020,3.07,3.5032120340397563,3.5828807430422267,3.4178603825142218,3.45184197714596,3.5430463885409917,3.5428224532926897
RIP_180712_1229_0021,3.22,2.9773418298624117,3.133915891931566,2.8026439932586498,2.6875632485312653,3.055628860896989,3.054625816089169
RIP_180712_1229_0022,4.35,3.5549812220567345,3.6534125838383305,3.2154150147845826,3.031403790009487,3.6041969029475327,3.6038608646798562
RIP_180712_1229_0023,4.12,3.6242866926060047,3.745785916706819,3.0788449677178384,3.0682175550640527,3.685036304656412,3.684535527209842
RIP_180712_1229_0024,3.96,3.580659087762684,3.6329980352704925,3.3796315653482716,3.2286304194683146,3.606828561516588,3.6067336234902716
RIP_180712_1229_0025,3.51,3.331611328680506,3.3739944725858653,3.2193780244168915,2.948097144645035,3.3528029006331854,3.3527359287263407
RIP_180712_1229_0026,3.9,3.6024852351019154,3.731763249275186,3.3570497767196623,3.322381977841989,3.667124242188551,3.6665545143103775
RIP_180712_1229_0027,3.97,3.2390195284277032,3.380587625281381,3.0098159095069366,2.97139211995816,3.3098035768545424,3.3090465901596837
RIP_180712_1229_0028,3.59,3.7407657504150134,3.944026096673147,3.4891861397335613,3.372475623690999,3.84239592354408,3.841051645210973
RIP_180712_1229_0029,3.3,3.3968388938040484,3.501200882518751,3.321269952369618,3.181546889389126,3.4490198881613994,3.448625136595851
RIP_180712_1229_0030,3.74,3.267592983154419,3.320435987554215,3.4747568256541586,3.275742292210429,3.294014485354317,3.2939085193650364
RIP_180712_1229_0031,3.6,3.4944892477034655,3.5381220910928914,3.3476430083321533,3.1553536988322914,3.5163056693981787,3.516237990293918
RIP_180712_1229_0032,3.06,3.38295587985309,3.6089084624420256,3.1380823189039853,2.97948958256632,3.4959321711475577,3.4941061951334316
RIP_180712_1229_0033,3.85,3.347607049666101,3.4907986251075345,3.1040530217363322,2.8993777165061134,3.419202837386818,3.4184531715930695
RIP_180712_1229_0034,3.74,2.961325166352002,3.1360361932705567,2.7885269746348915,2.5131648747120687,3.0486806798112793,3.0474289001915746
RIP_180712_1229_0035,4.09,3.260220060388845,3.329828043704925,2.9831802552174382,2.9598794544614795,3.2950240520468848,3.294840236753846
RIP_180712_1229_0036,3.23,3.4356869512128814,3.591036290990511,2.9931079456174814,2.9784725249200066,3.513361621101696,3.512502886303156
RIP_180712_1229_0037,3.88,3.5673694207444067,3.8094098258852873,3.0062850439648456,3.0459360214253803,3.6883896233148468,3.686403684344194
RIP_180712_1229_0038,4.1,3.321365114914814,3.43719353840282,3.0439125307644344,3.033461719375028,3.379279326658817,3.3787830222820965
RIP_180712_1229_0039,4.39,3.4835281505021554,3.5854381353914992,3.2245978009025835,3.1503386076563165,3.5344831429468275,3.5341158266984185
RIP_180712_1229_0040,4.1,3.583719987928057,3.5519648479036263,3.6500812017790314,3.6127221602660455,3.5678424179158417,3.567807088654047
RIP_180712_1229_0042,4.18,4.051805466612216,4.347588202369836,3.3582481793812726,3.237480918411716,4.199696834491026,4.19709204627929
RIP_180712_1229_0043,3.18,3.168480694319257,3.3041676114147567,3.0227092287752018,2.928298651582252,3.236324152867007,3.235612969371125
RIP_180712_1229_0044,2.93,3.3919324657033285,3.400829451272278,3.0893240555809487,2.967327178620912,3.3963809584878035,3.396378045225601
RIP_180712_1229_0045,4.25,3.082497043626832,3.2737257000524336,2.7800923694327038,2.4797655011473636,3.1781113718396328,3.17667275495239
RIP_180712_1229_0046,3.75,3.374878512247273,3.3367077314418174,3.3963364858447727,3.2544698068701203,3.3557931218445454,3.355738849268866
RIP_180712_1229_0047,3.7,2.847882738463656,3.144029664991132,2.3075956834508333,2.2106754257136103,2.995956201727394,2.9922947401861864
RIP_180712_1229_0048,3.55,3.278900381726343,3.3239778046264794,3.308511934873791,3.0585531804336474,3.3014390931764113,3.30136215711631
RIP_180712_1229_0049,4.27,3.4981764006525564,3.5664423719941762,3.446740815232647,3.132788983876055,3.5323093863233663,3.5321444676000096
RIP_180712_1229_0050,4.17,3.7205029681149657,3.7938477643742488,3.4068122134188323,3.080998026995349,3.7571753662446072,3.7569963891293163
RIP_180712_1229_0051,3.58,3.803893300651257,3.8214641546183272,3.6004897222805736,3.5855737187349,3.8126787276347924,3.812668605639831
RIP_180712_1229_0052,3.86,3.578348762459509,3.744371871870234,3.095115083861439,3.1121520451270674,3.6613603171648714,3.6604191636880943
RIP_180712_1229_0053,4.37,3.5713165163687606,3.7597309172928677,3.0655892496961554,3.1495660012499496,3.665523716830814,3.6643129126795775
RIP_180712_1229_0054,3.29,3.591646424618186,3.7524513440290397,3.272623240776079,3.3065138759507375,3.6720488843236128,3.671168540578818
RIP_180712_1229_0055,3.22,3.4009111447702525,3.5714763652343313,2.996670051773371,2.8906656293467483,3.486193755002292,3.48515046645177
RIP_180712_1229_0056,4.42,3.3356890903181267,3.402601485788979,2.8602454519347122,2.8639555258879743,3.369145288053553,3.368979171031864
RIP_180712_1229_0057,4.17,3.3925026473493114,3.4173713563367034,3.1395317382213177,3.1864961406975407,3.4049370018430074,3.40491429750412
RIP_180712_1229_0058,4.14,3.6152334187531348,3.6806593201283095,3.3450503375460636,3.408389710058041,3.647946369440722,3.6477996898367455
RIP_180712_1229_0059,3.78,3.4203994761016423,3.5131102886659056,3.102770832214434,3.1378630746375675,3.466754882383774,3.46644494992206
RIP_180712_1229_0060,4.27,3.1533334815862255,3.3052893370795773,2.7453992671467917,2.789787750892096,3.2293114093329014,3.2284174966913697
RIP_180712_1229_0061,4.0,3.314347009336239,3.4353357495261663,3.0724722922645276,2.8926156464235433,3.374841379431203,3.374299152047417
RIP_180712_1229_0062,3.96,3.405178593403688,3.450047762504412,3.3956314980462676,3.2393668970875615,3.4276131779540497,3.4275397571874078
RIP_180712_1229_0063,3.61,4.064372994354955,4.111190789156208,3.657987202999718,3.4717601901870223,4.087781891755581,4.087714865066707
RIP_180712_1229_0064,3.48,4.244730448968744,4.345651623801755,3.167794930426956,3.00574659707965,4.2951910363852495,4.2948946166537985
RIP_180712_1229_0065,3.71,4.00438686374226,4.0021474001303865,3.6296426948105434,3.557162232456891,4.003267131936323,4.0032669753393115
RIP_180712_1229_0066,3.72,4.008089313343409,4.029087872338222,3.1177363578282633,3.154754902726712,4.018588592840816,4.018574877197183
RIP_180712_1229_0067,3.35,3.9684638415433917,4.056254201045192,3.028111604472158,2.8392709800488865,4.012359021294292,4.012118907629275
RIP_180712_1229_0068,3.74,4.227133414418401,4.253819490192617,3.1053067735214865,3.002567778860535,4.24047645230551,4.2404554597233375
RIP_180712_1229_0069,3.8,5.923164328701261,5.911982420436398,3.5191945102694744,3.380285261448673,5.917573374568829,5.917570733386953
RIP_180712_1229_0070,3.93,4.118490786412538,4.365887085959191,3.137024611285379,3.1451724499314064,4.2421889361858645,4.240385093130152
RIP_180712_1229_0071,3.09,3.22823679280581,3.116547357148905,3.272623368867172,3.2819650782513614,3.1723920749773575,3.1719005099261555
RIP_180712_1229_0072,3.1,3.395255739938058,3.336085098469267,3.258865396446383,3.313151223040014,3.3656704192036626,3.3655403844701675
RIP_180712_1229_0073,3.24,3.334867640723944,3.323434728236508,3.119263543293435,3.164763133080425,3.329151184480226,3.3291462766382174
RIP_180712_1229_0074,3.6,3.5882325520350937,3.547582689278488,3.337248646606761,3.356572304560739,3.567907620656791,3.5678497287169018
RIP_180712_1229_0075,3.59,3.2352035008564277,3.2257559178073167,3.1672570573228596,3.216650766721768,3.2304797093318722,3.2304762556314466
RIP_180712_1229_0076,2.9,3.3997084937612607,3.356359203765354,3.4682056789381055,3.5095318898546566,3.378033848763307,3.377964312001365
RIP_180712_1229_0077,3.94,3.499630304591865,3.470923219928463,3.4678062042998135,3.500897084341297,3.485276762260164,3.4852472057765462
RIP_180712_1229_0078,3.24,3.5121649357982894,3.441562484406353,3.7021823993596867,3.752148673542889,3.476863710102321,3.476684495620913
RIP_180712_1229_0079,3.58,3.359774967182691,3.3409952026277807,3.3789395561680022,3.402886682346005,3.350385084905236,3.350371926706986
RIP_180712_1229_0080,3.55,3.3028401449159697,3.29773307583279,3.287763252099978,3.2945166868693088,3.3002866103743798,3.300285622499628
RIP_180712_1229_0081,3.35,3.803711467227015,3.801188251009024,3.901056358306196,3.9675246347864572,3.8024498591180196,3.802449649824653
RIP_180712_1229_0082,3.5,3.4575717277341367,3.445644539351233,3.5286308951190573,3.565612646121293,3.4516081335426847,3.4516029816713187
RIP_180712_1229_0083,3.38,4.043991258546573,4.090126629710394,4.047784123281506,4.1161623060250285,4.067058944128483,4.066993525553905
RIP_180712_1229_0084,3.43,3.773134404907069,3.7963622071719643,3.707600476770648,3.741064666481541,3.784748306039517,3.784730486754569
RIP_180712_1229_0085,3.05,3.8694149966581173,3.8759382586027398,3.7796483686370803,3.83589932827808,3.8726766276304287,3.872675254130972
RIP_180712_1229_0086,3.51,3.950545776391029,4.004978832622708,3.8988270871655013,3.921743393721464,3.977762304506869,3.977669193353454
RIP_180712_1229_0087,3.43,3.7978787378328165,3.8185295523812046,3.706011401359682,3.749689926673894,3.8082041451070108,3.8081901471400874
RIP_180712_1229_0088,3.58,3.7985257878500787,3.802820792161295,3.817098089577229,3.8616535719076035,3.8006732900056868,3.800672683301884
RIP_180712_1229_0089,4.23,3.8444083831925298,3.8440121534584377,3.7211692198132726,3.7848589717918504,3.844210268325484,3.844210263220469
RIP_180712_1229_0090,4.16,3.910000074850977,3.8582289144099713,3.8288695796420997,3.884624930836019,3.884114494630474,3.8840282367839696
RIP_180712_1229_0091,2.82,3.8026547485820457,3.8363219379911935,3.660365942352243,3.713903824522621,3.8194883432866193,3.8194512478354388
RIP_180712_1229_0092,3.47,3.743578288809925,3.6827908365102013,3.984041985426756,4.051169116842193,3.7131845626600635,3.7130601688886933
RIP_180712_1229_0093,3.18,3.721819018461715,3.7133050409427506,3.7838879907533034,3.8480898885670487,3.7175620297022327,3.7175595923576648
RIP_180712_1229_0094,3.61,4.08521893503643,4.116148529721103,3.67759320377826,3.7179038560409663,4.100683732378767,4.100654571289688
RIP_180712_1229_0095,3.77,3.934097060049978,3.9681631984864683,3.605328863154846,3.6601891002725693,3.951130129268223,3.951093414861781
RIP_180712_1229_0096,2.63,3.715843666727517,3.6792070658240337,3.7177390854094323,3.761768884794306,3.6975253662757757,3.697479989685051
RIP_180712_1229_0097,2.33,3.9086276220674976,3.9413777508170735,3.662654660780675,3.702813186237057,3.9250026864422853,3.9249685280070565
RIP_180712_1229_0098,3.68,3.6765265314266182,3.747283139106473,3.107260207275368,3.1364301369540524,3.7119048352665454,3.7117362354688637
RIP_180712_1229_0099,3.95,4.149872656774651,4.194427937642833,3.5687049392615564,3.6141083279743835,4.172150297208741,4.17209081986906
RIP_180712_1229_0100,3.88,3.973379888264412,4.010481089985019,3.3577341982395823,3.373111642326356,3.9919304891247154,3.9918873863388495
RIP_180712_1229_0101,1.83,2.7265447166041668,2.82899261676721,2.626760440978404,2.756605681691546,2.7777686666856884,2.777296324225925
RIP_180712_1229_0102,2.77,2.5478073130751397,2.6274210018704114,2.618594916514801,2.780861469849068,2.5876141574727756,2.587307952890928
RIP_180712_1229_0103,3.38,2.7089824614105735,2.9148605129999767,2.401736174873026,2.421801126604579,2.811921487205275,2.8100366558419063
RIP_180712_1229_0104,2.98,2.545253700544467,2.6985928406778417,2.328467203071896,2.3918230115725168,2.6219232706111546,2.620802055478071
RIP_180712_1229_0105,3.0,2.920773729931472,3.0276945229017196,2.787030021707646,2.8169870901177227,2.974234126416596,2.973753625428432
RIP_180712_1229_0106,3.43,3.0033121699858594,2.9531764487593044,2.92304662536696,2.9269072297339926,2.978244309372582,2.9781388095040904
RIP_180712_1229_0107,3.3,3.1180558213662084,3.0553413152362228,3.0873868255637533,3.1061499128229824,3.0866985683012156,3.0865392876542157
RIP_180712_1229_0108,3.87,3.4640521275681784,3.420252220837784,3.4273170547586163,3.4059629716253714,3.442152174202981,3.442082506624865
RIP_180712_1229_0109,3.97,3.3022417832588555,3.350470993324498,2.995758628311873,3.086372991113475,3.3263563882916767,3.3262689770601774
RIP_180712_1229_0110,3.62,3.3520970660479206,3.2547965645498325,3.456963218693522,3.503257299848175,3.3034468152988765,3.3030885568828374
RIP_180712_1229_0111,3.61,3.2941514286456637,3.3625380214263463,3.0393532983777893,3.1002955643017294,3.328344725036005,3.3281690803138235
RIP_180712_1229_0112,3.51,2.7697870663888864,2.820893889643832,2.6259677086981794,2.7171491767982445,2.7953404780163593,2.795223678203754
RIP_180712_1229_0113,3.25,3.508567128204769,3.5668850564948213,3.221545068318033,3.2663396562879186,3.537726092349795,3.53760592199054
RIP_180712_1229_0114,3.54,3.3435475453111474,3.4050777154178986,3.077931336683506,3.2107055682274,3.374312630364523,3.3741723780772084
RIP_180712_1229_0115,3.18,2.9400242048039216,2.939483030659151,2.8122167579748014,2.9544595907413482,2.939753617731536,2.93975360527856
RIP_180712_1229_0116,3.14,2.9081797152221496,3.042788500253287,2.4230211212412436,2.4110659623394666,2.975484107737718,2.9747228096324934
RIP_180712_1229_0117,3.51,3.4573570649803442,3.5131480481842123,3.1328845631201423,3.207571222066108,3.485252556582278,3.4851409189172817
RIP_180712_1229_0118,3.83,3.3493262652413796,3.3725876769879735,2.9255550237802006,2.8942134514070643,3.3609569711146765,3.360936846827865
RIP_180712_1229_0119,4.18,3.1076784245483307,3.120562738788463,2.8024127063839956,2.8587331704044687,3.114120581668397,3.1141139182410065
RIP_180712_1229_0120,3.21,3.1640897989490924,3.0805735425408836,3.1058658255707967,3.163477281566749,3.122331670744988,3.122052421223269
RIP_180712_1229_0121,3.26,3.5762595657923395,3.6192843358985813,3.2593812846508516,3.299644575230114,3.5977719508454604,3.5977076350892765
RIP_180712_1229_0122,3.62,3.707684837872403,3.759895030258046,3.5500756860865805,3.6316781388843906,3.7337899340652245,3.733698674997697
RIP_180712_1229_0123,3.88,3.6873288335879186,3.6697867614318387,3.1725597123288067,3.1953698034005247,3.6785577975098787,3.67854734080545
RIP_180712_1229_0124,3.25,3.903360774049403,3.8285380472654227,3.4652030388808406,3.5077098835686797,3.8659494106574126,3.865768388774934
RIP_180712_1229_0125,3.53,3.858648003205964,3.827069004867658,3.411594535740853,3.4475146133782677,3.842858504036811,3.842826066030575
RIP_180712_1229_0126,3.59,3.949276203122884,3.996903959697166,3.6775629343611564,3.7450973838075234,3.973090081410025,3.973018713044232
RIP_180712_1229_0127,3.82,3.6996691850875045,3.8415194757179796,3.2020571497385677,3.1847246632661865,3.770594330402742,3.769927217895236
RIP_180712_1229_0128,3.76,3.64416515481541,3.675530541393017,3.4056939218308684,3.4472215076198673,3.6598478481042136,3.6598142472541215
RIP_180712_1229_0129,3.3,3.611597149621666,3.663370629182081,3.4396662028120732,3.412898479553325,3.6374838894018735,3.637391774659658
RIP_180712_1229_0130,3.47,3.764396271792623,3.7500825513608906,3.5622780148936704,3.5371942685861444,3.757239411576757,3.757232595309679
RIP_180712_1229_0131,4.32,4.1848756133318314,4.134598531180606,3.46612882671255,3.4995433339509687,4.159737072256219,4.159661111683898
RIP_180712_1229_0132,3.92,3.9532393585313645,3.9489263159489916,3.590855294017994,3.631894384088993,3.951082837240178,3.9510822487199397
RIP_180712_1229_0133,4.36,3.9017318295477397,3.9574502385263948,3.4477225088988646,3.469817942670674,3.929591034037067,3.9294922775734946
RIP_180712_1229_0134,3.83,3.9270844294573353,3.9824308180781176,3.7137973336584964,3.762657022598822,3.954757623767726,3.954660801771198
