Raster,Red,Green,Blue,NIR,FC,c_depth,CH,NDVI,NDVIf,EVI,EVI2,SAVI,OSAVI,TSAVIm,TSAVIg,MSR,SR,LAI
BAR_190627_1041_0043,0.03535924987792968,0.05322590942382813,0.00532874412536621,0.35242237548828126,0.4548611111111111,1.3958172607421915,1.9021037507057188,0.8176331854582468,0.535451205885522,0.5199077937657921,0.5514967792082265,0.5357113448021004,0.5788129994290769,-8.936680878668282,6.592375136658498,2.7077003536275,9.966907575950984,1.74
BAR_190627_1041_0044,0.03514883422851563,0.05471723022460938,0.005319678497314453,0.3404563232421875,0.4461805555555556,1.750463562011717,2.2473521900177,0.8128415782935186,0.52881994031499,0.5049904686953816,0.5356972747187551,0.5230225400263597,0.5700234300495357,-6.098218179918547,8.963717111435637,2.657150914900315,9.686134141142619,1.45
BAR_190627_1041_0045,0.03341551971435547,0.05265428161621094,0.0050092931747436524,0.35377176513671876,0.4826388888888889,1.498067855834961,2.06274760723114,0.8273935068543986,0.5545406161554216,0.5280498162593209,0.5585131942195155,0.5416380242805314,0.5854599591245132,-8.978197784903639,6.726684807118405,2.8164272761044766,10.58704961529408,1.39
BAR_190627_1041_0046,0.0434392578125,0.049274053955078126,0.006748489379882813,0.2682380859375,0.18229166666666666,1.6204962158203244,1.8508305692672729,0.7212549536655245,0.3767912675952779,0.38017472202655456,0.40947192810706506,0.4154338479248701,0.47659450067660786,-1.6357684738402725,-4.8255048151322795,1.931969330042696,6.175015399556672,1.2
BAR_190627_1041_0047,0.03952843017578125,0.04513660888671875,0.006705449676513672,0.231376025390625,0.0954861111111111,1.5263432312011673,1.8792220640182495,0.7081743813099322,0.33897498432646916,0.3381752504732538,0.3616369950043669,0.373290607862464,0.4452207275570357,-0.9740045138257957,-1.8787214864173831,1.8539307256436297,5.85340789810538,1.11
BAR_190627_1041_0048,0.040554116821289066,0.04769475708007813,0.006757243347167969,0.27854971923828126,0.10416666666666667,1.5865952301025459,1.8822113180160522,0.7458249495081694,0.346440098907101,0.4044256319501273,0.432442639756708,0.4358341249417924,0.49675161103782217,-1.9035078936306433,-6.641994782493693,2.092114483053231,6.868592909217427,1.15
BAR_190627_1041_0049,0.03541436157226562,0.046098471069335935,0.0059449661254882815,0.2858188232421875,0.22395833333333334,1.4594738769531261,2.112024440765381,0.7795099432661589,0.40739024771065013,0.43062771681845957,0.45667134851822005,0.45736911202601505,0.5203391402994563,-2.1010979826833953,-7.941460986494805,2.347697581456594,8.070703820509458,1.54
BAR_190627_1041_0050,0.03878147888183594,0.04808873291015625,0.006416204833984375,0.3026071044921875,0.3003472222222222,1.6439111328125051,1.894673261642456,0.7728015477345523,0.4420046315244402,0.4435014787828565,0.47257452274414563,0.4703396816113077,0.5261899340327505,-2.7997322941639995,-35.96162960408284,2.2928745654750147,7.802876868471341,1.16
BAR_190627_1041_0051,0.041318426513671874,0.04899547119140625,0.006096518707275391,0.28660722656250004,0.2361111111111111,1.571685409545907,1.8611643373966218,0.7480012550035281,0.4057780740980552,0.41189180184141017,0.4425130854266351,0.4444036716415057,0.5027175728564023,-2.1636666932874995,-9.903703435158564,2.107260057961078,6.936547461885182,1.1
BAR_190627_1041_0052,0.04321643676757812,0.04674423217773437,0.006414027404785156,0.2529590576171875,0.09895833333333333,1.4729364013671784,1.9261017942428589,0.7081700708740266,0.3403918299302422,0.3581297453002364,0.38650022821130703,0.3951565119666587,0.4597849367872881,-1.3083971252341824,-3.1004145532301184,1.853905749759098,5.853306670737896,1.24
BAR_190627_1041_0053,0.038897958374023434,0.04626154937744141,0.00596365909576416,0.2797471557617187,0.20833333333333334,1.4071077728271604,1.985986603498459,0.7558540417007431,0.39496959202098814,0.4100517116183587,0.43851285721789984,0.441306971535457,0.5031895036107926,-1.931896171767877,-6.710513410718932,2.163356874091859,7.191821048081987,1.24
BAR_190627_1041_0054,0.03826524505615234,0.04735393371582031,0.0058531593322753905,0.2741335205078125,0.2881944444444444,1.3685924530029325,1.9415385782718657,0.755023071316731,0.43113512124753006,0.40393209130729707,0.43168637798021137,0.43550338599035365,0.4992990935742031,-1.7742967520683086,-5.391115974456205,2.1573103530727784,7.164034102108459,1.25
BAR_190627_1041_0055,0.04140519561767578,0.04737705078125,0.006143065071105957,0.2652814697265625,0.1840277777777778,1.6067348480224695,1.938322949409485,0.7299837241296371,0.37912894923219015,0.3813542944367591,0.410133784977486,0.416288536293119,0.47971431526493413,-1.5634286141889253,-4.267454649987367,1.9867041702597938,6.40696090838693,0.98
BAR_190627_1041_0056,0.04123567962646484,0.046289208984375,0.0060929338455200195,0.24944986572265626,0.17708333333333334,1.528299789428715,1.849245204925537,0.7162866865159071,0.3737174340705252,0.35870129825972663,0.3860349176241945,0.39500061811093823,0.4619943733382872,-1.2469460309765181,-2.800523922371511,1.9017876331561265,6.049369574657396,1.03
BAR_190627_1041_0057,0.04047555541992188,0.04441224060058594,0.005922578811645508,0.2410775634765625,0.14756944444444445,1.4083065795898335,1.8132874011993407,0.7124837005637783,0.36086999053458535,0.34838554677207223,0.3747555960083225,0.3850064759639391,0.45431002403058285,-1.1108149093714923,-2.306302714601562,1.8791380921757024,5.956127370593295,0.9
BAR_190627_1041_0058,0.038336782836914066,0.04068970489501953,0.006193537712097168,0.23561348876953125,0.04513888888888889,1.1517868041992188,1.727199524641037,0.7201186725451518,0.31896369008016306,0.347518174497317,0.37148514499821256,0.3823437625840113,0.454606711507096,-1.0350780787436673,-2.0390377498708814,1.9250060888850473,6.1458857873348105,0.9
BAR_190627_1041_0059,0.041066116333007815,0.045475967407226564,0.005955390548706055,0.2472548583984375,0.10590277777777778,1.3443878173828097,1.8054794073104858,0.7151361161201777,0.3439640678530049,0.35574657718137154,0.38301877694269365,0.3923314525577694,0.45991321773187516,-1.2093969795364516,-2.656983800160367,1.8948944062393203,6.020897043037421,1.05
BAR_190627_1041_0060,0.043184176635742186,0.049696426391601566,0.005996052932739258,0.2914376220703125,0.19270833333333334,1.3346656799316463,1.887034559249878,0.7418926274215809,0.38515639174270044,0.4122243879058197,0.44487324818167656,0.4461663578990751,0.5019055894503814,-2.357428761271554,-14.776676748530555,2.0651701930135475,6.748713180954774,0.91
BAR_190627_1041_0061,0.035742123413085934,0.05043802490234375,0.005550088882446289,0.3367916748046875,0.4045138888888889,1.6524511718750006,1.9577230405807495,0.8081133922125798,0.505538924280436,0.4985522862276605,0.5290582624831294,0.5175436504692225,0.5653153891811594,-5.577397943205866,9.90120997726503,2.608945273261378,9.422822223298045,2.07
BAR_190627_1041_0062,0.03548604125976562,0.05192628784179688,0.005404854202270508,0.347271435546875,0.5086805555555556,1.2944207763671898,2.081264629364014,0.814576887924819,0.5617552572256458,0.5129226012086403,0.5441516640311461,0.5297922744562654,0.5744469815902399,-7.507422966338793,7.3709171864310115,2.6752547790581778,9.786141908723257,1.74
BAR_190627_1041_0063,0.035077281188964846,0.05162671203613281,0.005312169456481934,0.36127379150390626,0.5659722222222222,1.3696365356445312,2.034577429294586,0.8229989339973558,0.5960028688943367,0.5323410761648416,0.5641745117054756,0.545874022331946,0.5863141572390127,-12.927957088283131,5.631883413183336,2.7664723220249816,10.299366976525004,2.29
BAR_190627_1041_0064,0.034654135131835934,0.05238130493164063,0.005298375701904296,0.361138623046875,0.5625,1.3537371063232513,2.080980653762817,0.8248874724676559,0.5952492032630564,0.5337066293855319,0.5651224741954665,0.5466964623248918,0.5874212700879784,-12.659264332392576,5.695443860338985,2.7877324959790486,10.421227414072888,1.78
BAR_190627_1041_0065,0.03566820678710937,0.05082685241699219,0.005609666442871094,0.34150048828125,0.4461805555555556,1.0515664672851557,1.9978075408935547,0.8108633762372843,0.5279373050225383,0.5051948559443197,0.5357567527317983,0.5229876816402572,0.5693412224165834,-6.328862945638692,8.540541374126162,2.636785896233678,9.574366615051408,1.96
BAR_190627_1041_0066,0.037195210266113284,0.049439839172363276,0.005329385375976563,0.32173436279296874,0.3611111111111111,1.4563566589355474,1.9051035082340242,0.7927436853469262,0.4779352197086122,0.47267674064180654,0.5041434696812206,0.496907711851394,0.5483194007416101,-3.9936263011457753,20.098274683661202,2.462600160397704,8.64988692068465,1.85
BAR_190627_1041_0067,0.03525366058349609,0.05171075439453125,0.005161601448059082,0.35270881347656247,0.46875,1.4093826293945284,2.011015245914459,0.8182625231014551,0.5429355577038071,0.5202413106019751,0.5521659811671229,0.5362644742883496,0.5793373961193411,-9.00953570600872,6.570625087090149,2.7144722819901546,10.004884815895748,1.51
BAR_190627_1041_0068,0.0366811767578125,0.05103533325195313,0.005316110610961914,0.349199462890625,0.5017361111111112,1.4929800415039125,1.981442174911499,0.809883300746928,0.5558268644372608,0.5108458860929918,0.5436105458515086,0.5291654521146928,0.5725029675609727,-8.201619228276009,6.8286443466007025,2.6268018242745357,9.519854425505885,1.59
BAR_190627_1041_0069,0.03613536834716797,0.050698213195800784,0.0051820556640625,0.346499951171875,0.5069444444444444,1.3457440948486266,2.0042034125328065,0.811123717525143,0.5591113290231627,0.5089790510757167,0.541374554782079,0.5274509913003955,0.5719579460839265,-7.414989029107062,7.375049084191677,2.639449670547145,9.588941998401717,1.92
BAR_190627_1041_0070,0.034283383178710936,0.049599755859375,0.0050561458587646485,0.339047314453125,0.5052083333333334,1.4180564880371094,2.05022304058075,0.8163377220454565,0.560858119991715,0.505638717054203,0.5360551058933982,0.5234510800447518,0.5714351951381504,-5.797857554379346,9.665432668562394,2.6938591198502606,9.889552401691335,1.61
BAR_190627_1041_0071,0.035261563110351564,0.0525443603515625,0.005383121109008789,0.3521599365234375,0.390625,1.5490194702148443,1.9369643163681027,0.8179679592191832,0.5023312340699935,0.5200662103720542,0.5514008368501391,0.5356502635058875,0.578892815910743,-8.831362622507442,6.644615300317383,2.7112987321544497,9.987076733420693,1.2
BAR_190627_1041_0072,0.03620211486816406,0.05216260375976563,0.0054598194122314455,0.3382480712890625,0.4600694444444444,1.4296255493163983,2.0624148654937744,0.8066385532362199,0.5330889177215248,0.49858623356007825,0.529855678858008,0.5181186324887873,0.5651526825963935,-5.832992673771531,9.271330823375365,2.5942332995767137,9.343323519105121,1.61
BAR_190627_1041_0073,0.03313171081542969,0.051132537841796874,0.005104481506347657,0.3622044921875,0.6163194444444444,1.4158770751953114,2.0794557094573975,0.8323871653354035,0.6281205619688685,0.5402744674909612,0.5706250951043862,0.5513115301297498,0.5925649716201453,-12.6738590544251,5.778255637043256,2.875323656803923,10.932260462047092,1.71
BAR_190627_1041_0074,0.03294366302490234,0.051559939575195314,0.00496395378112793,0.36810269775390625,0.5798611111111112,1.3643996429443348,1.9579323887825013,0.8357114476195335,0.6106382352516045,0.5481703555784364,0.5789914389201662,0.5579497060051047,0.5973820670786592,-17.442332345963287,5.283001344191788,2.9158669110831594,11.173702738388712,1.84
BAR_190627_1041_0075,0.03437485961914063,0.05330316162109375,0.004988679122924805,0.356151416015625,0.5225694444444444,1.6557083129882812,2.013479232788086,0.823956226436916,0.5738035141623468,0.5275075739268401,0.5591636517546593,0.5419995431922364,0.5844890074056336,-10.068597487515838,6.267163140036446,2.7772105293954494,10.360810777458784,1.21
BAR_190627_1041_0076,0.044671708679199215,0.050059613037109374,0.006353620910644531,0.2963259033203125,0.14583333333333334,1.0614679718017612,1.6300434195995332,0.737994008713098,0.36387412627066007,0.4148043963738132,0.4482496980789774,0.4488494218957296,0.5023061759451231,-2.5808511662992877,-27.465070450128476,2.038976510826183,6.633413229127112,1.11
BAR_190627_1041_0077,0.0469467529296875,0.056051992797851564,0.006824014282226563,0.3249702514648437,0.19791666666666666,1.1437236785888558,1.6728838777542114,0.7475417774666404,0.38857597679027256,0.4468478662767841,0.4834712151343845,0.47829695452760224,0.5226821031067128,-4.762471801050856,9.872276551723191,2.104048307021946,6.922102833215197,1.1
BAR_190627_1041_0078,0.04402088623046875,0.05470457763671875,0.006214308929443359,0.31184375,0.16145833333333334,1.0384817504882733,1.4835684156417845,0.7525975792550543,0.37307565081722227,0.43780169030869204,0.4723527701319091,0.4693899930527298,0.5191727537800791,-3.4451971432646773,28.83916221496606,2.1398131028604808,7.083995273683507,1.24
BAR_190627_1041_0079,0.04602353668212891,0.05455932312011719,0.006791257858276367,0.32708198242187503,0.1840277777777778,1.0992809295654382,1.629229587316513,0.7532947955706882,0.38341883390710585,0.4526516770415263,0.4887842160669419,0.4828599285940373,0.5272097843070993,-4.968464350295628,9.46280133509233,2.144819794594323,7.106841542425009,1.1
BAR_190627_1041_0080,0.03929962158203125,0.053537939453125,0.0059439079284667965,0.3062401611328125,0.2795138888888889,1.156336975097659,1.719119167327881,0.7725320003777207,0.43207925705002265,0.44565596489441744,0.47648919349966,0.4735564399353749,0.5280307281006853,-2.996582589452993,-112.72550491330765,2.290716382410696,7.792445545400188,1.34
BAR_190627_1041_0081,0.041700056457519535,0.050562321472167965,0.006665620422363281,0.283147998046875,0.16319444444444445,1.0812169647216763,1.5650448977947236,0.7432642376686579,0.3723382610084268,0.40692846440871067,0.43638488788283847,0.4390771250611026,0.49798682153352236,-2.0499354869248925,-8.383134966589575,2.0745076979343926,6.790110664126368,0.93
BAR_190627_1041_0082,0.04443836669921875,0.057281201171875,0.006432192230224609,0.336696923828125,0.2482638888888889,1.23706848144532,1.681811983585358,0.7668105378657891,0.41589219950487477,0.46984317400643283,0.5062160231827918,0.4975261352101697,0.5400840829362584,-6.342556218357585,7.420847926524569,2.2456838203290093,7.576716896619072,1.01
BAR_190627_1041_0083,0.03626084899902344,0.04937510070800781,0.005397418212890625,0.334560302734375,0.4079861111111111,1.3332615661621219,1.8388303065299987,0.8044294462194371,0.5058002080929995,0.4933359040475485,0.5245890546220351,0.5138244284861074,0.5619584915959992,-5.305049868457445,10.528588603466565,2.572475366162291,9.226488401950688,1.64
